"","Latitude","Longitude","Depth","MagType","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"6095",-23.0125,-68.8396,99.8,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6096",-33.9331,-72.2275,4.8,"mb",4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6097",-34.0256,-72.3049,17.5,"mb",4.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6098",-33.9686,-72.3346,21.8,"mb",4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6099",-17.2359,-69.5204,164.7,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6100",-45.5518,-77.0192,10,"MW",5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6101",-28.531,-67.054,161.9,"MW",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6102",-45.6855,-77.0666,35,"MW",5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6103",-45.76,-77.4,12,"MW",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6104",-20.4147,-69.0707,97,"MW",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6105",-45.669,-77.0841,35,"MW",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6106",-30.4064,-71.8361,13.2,"MW",4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6107",-28.2762,-69.4959,120.2,"MW",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6108",-27.3048,-69.3294,99,"mb",4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6109",-29.1789,-71.3863,61.5,"MW",6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6110",-32.5971,-71.7484,12.1,"MW",4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6111",-31.0256,-71.4856,50.8,"mb",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6112",-21.5005,-69.4943,54.6,"MW",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6113",-17.6575,-69.5388,151.1,"mb",4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6114",-18.8339,-69.1424,124.8,"mb",4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6115",-36.0358,-73.6148,35,"mb",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6116",-37.595,-73.823,21.5,"mb",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6117",-21.5893,-68.3825,103,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6118",-21.8272,-68.4207,122,"mb",4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6119",-38.2291,-73.8317,24.2,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6120",-33.9631,-72.1879,24.6,"mb",4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6121",-17.7533,-70.4139,57.7,"mb",4.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6122",-33.9258,-72.3047,23.4,"MW",5.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6123",-21.8319,-70.2861,60.2,"MW",4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6124",-24.6093,-65.3651,8.4,"MW",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6125",-33.9324,-72.3341,24.3,"MW",5.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6126",-22.4572,-70.5569,29.3,"mb",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6127",-33.9607,-72.1878,10.5,"MW",5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6128",-22.0754,-69.1218,85.6,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6129",-33.9661,-72.1405,17.4,"MW",5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6130",-33.9974,-72.2291,26.7,"mb",4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6131",-33.9887,-72.1198,19,"MW",5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6132",-34.0298,-72.2089,11.8,"mb",4.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6133",-19.1897,-67.6258,200.4,"mb",4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6134",-23.823,-67.866,102.4,"MW",4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6135",-22.0305,-68.6355,104.9,"mb",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6136",-32.6508,-71.6842,33.2,"mb",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6137",-44.3085,-77.7552,35,"MW",5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6138",-19.6947,-69.412,102.6,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6139",-17.6445,-69.6276,131.9,"mb",4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6140",-21.4646,-66.7813,211.3,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6141",-21.3082,-68.418,149.1,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6142",-27.8859,-66.6061,173.9,"mb",4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6143",-21.7872,-68.4781,124.1,"mb",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6144",-32.8913,-69.081,9.6,"mb",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6145",-36.4611,-71.2121,10.8,"mb",4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6146",-28.8083,-71.4092,5.7,"MW",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6147",-23.8965,-66.7803,211.2,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6148",-35.4415,-72.9078,9.4,"mb",4.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6149",-31.163,-71.4568,18,"MW",4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6150",-23.2634,-67.2628,172.4,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6151",-29.5835,-71.6351,3.5,"MW",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6152",-32.2828,-72.0885,13.2,"MW",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6153",-28.6786,-70.4264,90.6,"MW",5.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6154",-15.6483,-70.5151,193,"mbtmp",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6155",-30.4694,-71.967,5.9,"MW",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6156",-32.7372,-71.7614,21.5,"mb",4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6157",-21.9624,-68.3614,106.3,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6158",-28.6475,-70.6381,91.4,"mb",4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6159",-17.9398,-69.3706,131.3,"mb",4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6160",-21.9812,-68.5439,117,"mb",4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6161",-16.42,-74.485,35,"ML",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6162",-20.1601,-68.7279,126,"mb",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6163",-34.7496,-71.9408,42.7,"MW",4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6164",-38.9521,-73.2225,16.9,"mb",4.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6165",-17.6905,-69.7326,142.6,"mb",4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6166",-21.1438,-68.6513,134.3,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6167",-33.8369,-71.3849,61.2,"mb",4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6168",-36.442,-73.603,30,"ML",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6169",-23.9941,-66.8061,205.7,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6170",-24.1327,-67.0173,181,"ML",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6171",-21.1479,-68.8004,119.6,"mb",4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6172",-24.0359,-67.0622,193.4,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6173",-24.8081,-70.195,49,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6174",-19.8029,-69.2615,115.5,"mb",4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6175",-33.7828,-71.4907,45.3,"MW",4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6176",-31.6836,-68.3463,6.8,"MW",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6177",-32.3869,-65.2159,16.3,"mb",4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6178",-32.2276,-69.6268,112,"MW",4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6179",-19.5036,-69.2921,107.4,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6180",-31.7467,-70.6014,6.2,"mb",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6181",-22.8717,-65.9623,242,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6182",-25.8819,-66.7548,10,"mb",4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6183",-37.9096,-74.8783,35,"mb",4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6184",-33.9257,-72.1119,13.9,"mb",4.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6185",-17.9874,-70.0481,100.5,"mb",4.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6186",-29.0773,-71.5859,24.2,"MW",5.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6187",-32.5984,-72.0423,5.4,"MW",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6188",-37.8613,-75.2707,35,"mb",4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6189",-23.7901,-66.9684,182.1,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6190",-32.8053,-71.6747,20.9,"MW",4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6191",-21.1204,-68.4948,122,"mb",4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6192",-37.3287,-73.4071,32.1,"MW",5.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6193",-29.139,-71.8677,1.6,"mb",4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6194",-35.7872,-73.3197,10,"MW",5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6195",-35.8152,-73.5888,35,"mb",4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6196",-35.8652,-73.6585,10,"mb",4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6197",-35.8199,-73.3369,9.7,"mb",4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6198",-35.8715,-73.4841,10,"mb",4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6199",-35.8351,-73.4596,10,"mb",4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6200",-35.8571,-73.6384,10,"mb",4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6201",-35.8471,-73.4963,10,"mb",4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6202",-35.7836,-73.4328,10,"mb",4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6203",-35.8228,-73.308,35,"mb",4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6204",-35.8516,-73.3253,10,"mb",4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6205",-28.8432,-71.5124,6.6,"MW",4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6206",-28.753,-69.604,137.1,"MW",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6207",-28.9809,-71.5611,3.8,"mb",4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6208",-35.8315,-73.442,10,"MW",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6209",-31.2521,-68.7693,111,"mb",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6210",-31.2977,-65.0494,0,"mb",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6211",-31.371,-65.093,5.5,"MW",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6212",-31.317,-64.855,46.9,"MW",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6213",-29.534,-71.1461,45.1,"MW",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6214",-32.364,-71.791,11,"MW",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6215",-29.5243,-71.3783,19.1,"MW",4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6216",-34.9438,-71.3214,97.3,"MW",4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6217",-34.6641,-72.7247,10,"ML",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6218",-17.8482,-69.871,128.3,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6219",-20.8166,-69.6126,59,"mb",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6220",-27.218,-65.375,71.2,"MW",4.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6221",-34.7891,-71.9316,35,"MW",4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6222",-34.7773,-71.6901,48.1,"mb",4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6223",-34.1989,-72.9135,14.3,"MW",4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6224",-24.015,-67.663,227.3,"ML",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6225",-35.7595,-73.4755,35,"mb",4.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6226",-35.8416,-73.5396,35,"mb",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6227",-35.7272,-73.4085,27,"mb",4.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6228",-35.7996,-73.5306,35,"mb",4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6229",-25.2076,-71.4809,15.2,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6230",-30.6458,-71.2883,57.1,"MW",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6231",-30.317,-72.1363,6.4,"mb",4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6232",-31.1863,-68.7327,113.1,"MW",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6233",-30.1828,-72.4967,25,"MW",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6234",-24.2832,-67.0848,181.3,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6235",-17.527,-72.2981,33,"mb",4.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6236",-22.9122,-66.2808,253.7,"mb",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6237",-32.9599,-72.0957,3.4,"mb",4.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6238",-29.4852,-71.3381,29.9,"mb",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6239",-24.4131,-69.3534,96.2,"MW",4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6240",-18.0747,-69.6453,112.6,"MW",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6241",-29.473,-71.121,10,"MW",5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6242",-18.6758,-70.748,25.1,"mb",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6243",-30.34,-69.006,27.8,"MW",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6244",-34.9037,-74.1175,35,"mb",4.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6245",-20.1434,-69.2279,89.8,"MW",5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6246",-33.0588,-70.0442,114.7,"mb",4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6247",-37.4671,-73.8027,10,"mb",4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6248",-46.1897,-75.5232,35,"mb",4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6249",-31.603,-69.433,124,"MW",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6250",-15.8326,-71.6799,10,"mb",4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6251",-33.6921,-72.1199,21.9,"mb",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6252",-28.5885,-69.5447,110.4,"MW",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6253",-32.119,-70.1978,109,"mb",4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6254",-24.8181,-68.5132,103.5,"mb",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6255",-29.91,-68.758,119.9,"MW",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6256",-31.406,-69.146,106.7,"MW",4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6257",-23.6194,-69.2252,92.1,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6258",-39.0298,-73.1464,2.2,"mb",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6259",-23.2878,-69.0232,94.8,"MW",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6260",-31.705,-69.4538,112,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6261",-33.0909,-72.132,4.4,"MW",4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6262",-31.238,-68.03,26.6,"MW",4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6263",-32.4729,-72.537,16.1,"MW",4.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6264",-43.2968,-74.3328,35,"mb",4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6265",-21.2613,-68.4864,129.4,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6266",-20.8029,-64.3276,65.8,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6267",-25.3724,-68.9115,100.4,"mb",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6268",-20.0029,-69.2608,82.3,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6269",-39.8185,-74.9205,25,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6270",-31.6931,-71.6099,30.6,"MW",5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6271",-44.5998,-79.1367,35,"MW",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6272",-17.8193,-70.0594,110.8,"mb",4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6273",-24.3963,-67.9193,142,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6274",-24.2431,-65.2747,35,"mb",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6275",-33.9844,-72.3669,15.9,"MW",4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6276",-31.6871,-71.877,9.9,"MW",4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6277",-29.6879,-72.8615,35,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6278",-16.2307,-73.6239,35,"mb",4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6279",-15.5247,-72.0347,132,"mb",4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6280",-15.6663,-70.3745,200,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6281",-26.4782,-70.5938,76.1,"mb",4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6282",-31.634,-68.959,103.8,"MW",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6283",-26.1672,-69.305,1.1,"mb",4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6284",-28.1096,-70.8883,46.1,"MW",6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6285",-28.0564,-70.9513,49.4,"mb",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6286",-29.6659,-72.1416,14.3,"mb",4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6287",-27.9879,-71.0426,38,"MW",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6288",-16.3144,-74.9786,35,"mb",4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6289",-16.1481,-75.0359,30,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6290",-28.4638,-67.4644,132.5,"mb",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6291",-23.2322,-67.8333,125,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6292",-27.9225,-70.8918,44,"mb",4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6293",-44.6028,-81.8517,10,"mb",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6294",-28.0238,-70.9199,43.1,"mb",4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6295",-15.6968,-75.1489,26,"mb",4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6296",-31.2496,-68.6318,109,"MW",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6297",-31.4266,-71.989,10.3,"MW",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6298",-24.0776,-67.0442,181.3,"mb",4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6299",-32.6319,-70.0037,112.5,"mb",4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6300",-15.6046,-75.064,26,"mb",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6301",-32.5496,-71.6118,29.6,"mb",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6302",-31.1421,-71.3893,44.4,"mb",4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6303",-35.5755,-72.878,3.5,"mb",4.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6304",-32.4742,-71.8539,40.2,"mb",4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6305",-36.2419,-73.0718,10,"ML",4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6306",-28.208,-70.035,37.6,"ML",4.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6307",-31.321,-68.97,26,"MW",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6308",-22.7543,-68.964,93.7,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6309",-23.6707,-66.8807,207.2,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6310",-24.3764,-67.9956,114.7,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6311",-24.1198,-66.9863,193.9,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6312",-21.1181,-67.4196,179.9,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
