"","Depth","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"301",121.2,5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",220.7,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",35,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"304",260,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",217.7,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",240,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",159,4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",225.2,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",182,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",102.5,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",100.8,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",94,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"313",80.4,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",75,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",14.8,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"316",177.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",10.1,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"318",51.4,4.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"319",115,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",38.7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",116,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"322",144.4,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",94.5,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"324",178.9,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",78.4,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"326",123.8,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"327",85.3,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",167.2,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",6.9,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"330",29.6,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"331",168.4,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",141,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"333",99,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",99.4,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"335",50.7,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"336",250,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",98,4.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",67.9,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"339",111.7,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",215,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",7.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"342",12.6,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"343",122.6,6.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",86.3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",181.3,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",39.8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"347",216.2,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",10.4,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",9.7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",1.2,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",116.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",45.5,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",220,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",99.6,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",214.4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",0.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"357",10,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",66.4,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"359",180.4,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",98,4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",167.9,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",150.2,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"363",33,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",10.4,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"365",85.9,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",156.8,4.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"367",3.7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"368",87.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",33.5,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",178.2,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",152.3,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"373",80,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",153.9,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"375",150,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"376",114.4,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",207.7,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",9.3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"379",77.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"380",123,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",99,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",125.2,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",54.8,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",220,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",115,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",93.5,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"387",149.9,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",140,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"389",174.6,4.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",10,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",109.5,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",119.3,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",35,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"394",27.3,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"395",7.9,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",220,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",101.1,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",174.4,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",164.2,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",214.3,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",169.3,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",154.9,4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",45.8,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"404",173.6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",35.9,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"406",168.1,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",151.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",239.6,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",146.7,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",86.3,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411",156.3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",166.3,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",117.3,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",180.5,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",50,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",96.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",114.7,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",4.4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",225.1,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",220,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",26.2,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"422",136.2,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"423",14.4,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"425",2.5,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",10,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"427",220,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",46.8,4.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",105,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"430",121.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",28.2,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",260,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",220,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",109,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",260,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",270.7,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",167.5,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",193.6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",162.5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",118.1,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",239.4,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",276.1,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",236.2,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",115.9,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"446",133.1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"447",128.2,4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",195.4,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",130,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"452",252.9,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",35,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"454",142.9,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",36.1,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",20.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"457",40.7,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"458",4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",161.1,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",87.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",145.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"462",160.8,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",114.3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"464",24,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"465",75.6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",3.9,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",122.6,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"468",136.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",107.6,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",147.3,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",107.1,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"472",96,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",45.9,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",57.2,4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",108.8,4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",143.2,5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",199.4,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",116.7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",21.7,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"480",69.3,4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"481",41.7,5.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",0,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"483",141.1,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",80.5,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",155.3,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",190.7,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",44.7,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",127.1,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"489",27.4,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"490",107.2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"491",0,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",152.8,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",150.3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",14.5,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",102.7,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"496",136.2,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"498",167,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",42.9,4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"500",116.3,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",120.7,4.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"502",137.8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",55,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"504",215.7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",52.5,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"506",99,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"507",107.5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"508",357.8,6.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",47.7,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",167.6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",97.8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",110.9,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",181.9,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",81.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",123.4,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",68.4,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"517",144.1,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",107.3,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"519",197,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",29.9,4.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"521",0,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",47,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"523",132.4,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",128.8,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",0,4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",122.4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"527",253.9,4.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",106,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"529",121.5,4.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"530",250.9,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",107,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",138.1,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",119.2,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",32.7,4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",115.1,5.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"536",108.1,4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",18.1,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"538",108.9,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",235,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",104.6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",24.8,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"542",14.7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"543",134,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"544",35,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"545",96.9,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"546",0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547",118.4,4.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548",27.7,4.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"549",62.7,4.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"550",22.1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"551",47,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"552",114.6,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553",190.6,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"554",9.1,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"555",5.3,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"556",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",58.1,4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"558",139.3,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559",26.6,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"560",65.7,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"561",126.3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"562",216.3,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563",0,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",207.5,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",35.6,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"566",10,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"567",155,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",53,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",141.5,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",188.4,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",178.4,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"572",78.6,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",47.3,4.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"574",27.4,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"575",134.8,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"576",88.9,4.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"577",118.7,4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578",143.4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"579",34.6,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"580",77.1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",10,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",91.1,4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"583",35,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"584",63.6,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"585",189.6,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"586",38.5,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"587",52.7,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"588",179.3,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"589",86,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590",220,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",144.1,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"592",46.7,4.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"593",117.3,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594",24.4,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"595",59.2,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",128.3,4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",185,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"598",55.5,4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"599",104.1,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",241.7,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",146.4,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"602",191.4,4.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",112.5,4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604",160.1,4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",7,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"607",243.9,4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608",132.2,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",0,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",143.3,4.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",211.4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",52.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"613",46.8,4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
